Abbreviation,GrandPrix,Year,Q1,Q2,Q3,Q1_gap,Q2_gap,Q3_gap
\N,San Marino Grand Prix,1994,1:23.140,\N,\N,1.5919999999999987,1.6397600000000097,1.672555200000005
\N,San Marino Grand Prix,1994,1:23.322,\N,\N,1.774000000000001,1.8272200000000112,1.863764400000008
\N,San Marino Grand Prix,1994,1:23.347,\N,\N,1.7990000000000066,1.8529700000000133,1.8900294000000173
\N,San Marino Grand Prix,1994,1:23.663,\N,\N,2.114999999999995,2.178449999999998,2.222019000000003
\N,San Marino Grand Prix,1994,1:23.703,\N,\N,2.155000000000001,2.2196500000000015,2.264043000000001
\N,San Marino Grand Prix,1994,1:23.858,\N,\N,2.3100000000000023,2.379300000000015,2.4268860000000103
\N,San Marino Grand Prix,1994,1:24.078,\N,\N,2.530000000000001,2.6059000000000054,2.6580180000000126
\N,San Marino Grand Prix,1994,1:24.276,\N,\N,2.7279999999999944,2.809839999999994,2.866036799999989
\N,San Marino Grand Prix,1994,1:24.472,\N,\N,2.9240000000000066,3.011720000000011,3.07195440000001
\N,San Marino Grand Prix,1994,1:24.678,\N,\N,3.1299999999999955,3.2239000000000004,3.2883779999999945
\N,San Marino Grand Prix,1994,1:24.852,\N,\N,3.304000000000002,3.4031200000000155,3.4711824000000178
\N,San Marino Grand Prix,1994,1:24.996,\N,\N,3.4479999999999933,3.5514399999999995,3.622468800000007
\N,San Marino Grand Prix,1994,1:25.114,\N,\N,3.5660000000000025,3.6729800000000097,3.7464396000000164
\N,San Marino Grand Prix,1994,1:25.234,\N,\N,3.686000000000007,3.79658000000002,3.872511600000024
\N,San Marino Grand Prix,1994,1:25.295,\N,\N,3.747,3.859410000000011,3.936598200000006
\N,San Marino Grand Prix,1994,1:25.991,\N,\N,4.442999999999998,4.57629,4.6678158
\N,San Marino Grand Prix,1994,1:26.817,\N,\N,5.2690000000000055,5.427070000000015,5.535611400000022
\N,San Marino Grand Prix,1994,1:27.143,\N,\N,5.594999999999999,5.76285,5.878107
\N,San Marino Grand Prix,1994,1:27.584,\N,\N,6.036000000000001,6.21708000000001,6.341421600000018
\N,San Marino Grand Prix,1994,1:27.881,\N,\N,6.332999999999998,6.522990000000007,6.653449800000004
BAR,San Marino Grand Prix,1994,\N,\N,\N,5.592999999999989,4.192830000000001,3.651549000000003
MSC,Spanish Grand Prix,1994,1:21.908,\N,\N,0.0,0.0,0.0
\N,Spanish Grand Prix,1994,1:22.559,\N,\N,0.6509999999999962,0.6705299999999994,0.6839405999999997
\N,Spanish Grand Prix,1994,1:22.660,\N,\N,0.7519999999999953,0.7745599999999939,0.7900511999999935
\N,Spanish Grand Prix,1994,1:22.983,\N,\N,1.0750000000000028,1.1072500000000076,1.1293950000000024
BAR,Spanish Grand Prix,1994,1:23.594,\N,\N,1.6859999999999928,1.7365799999999894,1.77131159999999
\N,Spanish Grand Prix,1994,1:23.700,\N,\N,1.7920000000000016,1.8457599999999985,1.8826751999999942
\N,Spanish Grand Prix,1994,1:23.715,\N,\N,1.8070000000000022,1.8612099999999998,1.898434199999997
\N,Spanish Grand Prix,1994,1:23.763,\N,\N,1.855000000000004,1.910650000000004,1.948863000000003
COU,Spanish Grand Prix,1994,1:23.782,\N,\N,1.8739999999999952,1.9302200000000056,1.9688244000000026
\N,Spanish Grand Prix,1994,1:23.969,\N,\N,2.060999999999993,2.1228299999999933,2.1652865999999875
\N,Spanish Grand Prix,1994,1:23.981,\N,\N,2.0729999999999933,2.1351899999999944,2.1778937999999926
\N,Spanish Grand Prix,1994,1:24.254,\N,\N,2.3460000000000036,2.4163800000000037,2.464707599999997
\N,Spanish Grand Prix,1994,1:24.930,\N,\N,3.0220000000000056,3.1126600000000053,3.174913200000006
\N,Spanish Grand Prix,1994,1:24.996,\N,\N,3.087999999999994,3.180639999999997,3.244252799999998
\N,Spanish Grand Prix,1994,1:25.018,\N,\N,3.1099999999999994,3.2032999999999987,3.2673659999999956
\N,Spanish Grand Prix,1994,1:25.050,\N,\N,3.141999999999996,3.2362600000000015,3.3009851999999995
\N,Spanish Grand Prix,1994,1:25.161,\N,\N,3.253,3.350589999999997,3.4176017999999857
\N,Spanish Grand Prix,1994,1:25.247,\N,\N,3.3389999999999986,3.4391700000000043,3.507953400000005
\N,Spanish Grand Prix,1994,1:25.577,\N,\N,3.668999999999997,3.7790700000000044,3.8546513999999945
\N,Spanish Grand Prix,1994,1:25.766,\N,\N,3.85799999999999,3.9737399999999923,4.053214799999992
\N,Spanish Grand Prix,1994,1:26.084,\N,\N,4.176000000000002,4.3012800000000055,4.387305600000005
\N,Spanish Grand Prix,1994,1:26.397,\N,\N,4.48899999999999,4.62366999999999,4.716143399999979
\N,Spanish Grand Prix,1994,1:27.685,\N,\N,5.777000000000001,5.950310000000002,6.069316200000003
\N,Spanish Grand Prix,1994,1:28.151,\N,\N,6.242999999999995,6.430289999999999,6.558895799999988
\N,Spanish Grand Prix,1994,1:28.873,\N,\N,6.965000000000003,7.173950000000005,7.317429000000004
\N,Spanish Grand Prix,1994,1:30.657,\N,\N,8.748999999999995,9.011470000000003,9.191699400000005
MSC,Canadian Grand Prix,1994,1:26.178,\N,\N,0.0,0.0,0.0
\N,Canadian Grand Prix,1994,1:26.277,\N,\N,0.09900000000000375,0.10197000000000855,0.10400940000000958
\N,Canadian Grand Prix,1994,1:27.059,\N,\N,0.8810000000000002,0.9074300000000051,0.9255786000000086
\N,Canadian Grand Prix,1994,1:27.094,\N,\N,0.9159999999999968,0.9434799999999939,0.962349599999996
COU,Canadian Grand Prix,1994,1:27.211,\N,\N,1.0330000000000013,1.063990000000004,1.085269800000006
BAR,Canadian Grand Prix,1994,1:27.554,\N,\N,1.3760000000000048,1.4172800000000052,1.4456256000000138
\N,Canadian Grand Prix,1994,1:27.616,\N,\N,1.4380000000000024,1.4811399999999963,1.5107627999999949
\N,Canadian Grand Prix,1994,1:27.780,\N,\N,1.6020000000000039,1.6500600000000105,1.6830612000000116
\N,Canadian Grand Prix,1994,1:27.827,\N,\N,1.649000000000001,1.6984700000000004,1.732439400000004
\N,Canadian Grand Prix,1994,1:27.977,\N,\N,1.7990000000000066,1.8529700000000133,1.8900294000000173
\N,Canadian Grand Prix,1994,1:27.989,\N,\N,1.811000000000007,1.8653300000000144,1.9026366000000223
\N,Canadian Grand Prix,1994,1:28.197,\N,\N,2.0190000000000055,2.079570000000004,2.1211614000000054
\N,Canadian Grand Prix,1994,1:28.579,\N,\N,2.4010000000000105,2.4730300000000085,2.522490600000012
\N,Canadian Grand Prix,1994,1:28.694,\N,\N,2.5160000000000053,2.5914800000000042,2.643309600000009
\N,Canadian Grand Prix,1994,1:28.847,\N,\N,2.669000000000011,2.7490700000000174,2.80405140000002
\N,Canadian Grand Prix,1994,1:28.882,\N,\N,2.7040000000000077,2.7851200000000063,2.8408224000000075
\N,Canadian Grand Prix,1994,1:28.889,\N,\N,2.7109999999999985,2.7923299999999927,2.848176600000002
\N,Canadian Grand Prix,1994,1:28.903,\N,\N,2.7249999999999943,2.806749999999994,2.8628849999999915
\N,Canadian Grand Prix,1994,1:28.950,\N,\N,2.7720000000000056,2.855160000000012,2.9122632000000124
\N,Canadian Grand Prix,1994,1:28.993,\N,\N,2.8149999999999977,2.8994500000000016,2.957439000000008
\N,Canadian Grand Prix,1994,1:29.039,\N,\N,2.861000000000004,2.9468300000000056,3.0057666000000154
\N,Canadian Grand Prix,1994,1:29.403,\N,\N,3.2249999999999943,3.3217499999999944,3.388184999999993
\N,Canadian Grand Prix,1994,1:30.160,\N,\N,3.9819999999999993,4.101460000000003,4.183489200000011
\N,Canadian Grand Prix,1994,1:30.493,\N,\N,4.314999999999998,4.444450000000003,4.533339000000012
\N,Canadian Grand Prix,1994,1:31.632,\N,\N,5.454000000000008,5.617620000000002,5.729972400000008
\N,Canadian Grand Prix,1994,1:32.838,\N,\N,6.659999999999997,6.859799999999993,6.996995999999996
\N,French Grand Prix,1994,1:16.282,\N,\N,0.0,0.0,0.0
\N,French Grand Prix,1994,1:16.359,\N,\N,0.07700000000001239,0.07931000000002086,0.08089620000001219
MSC,French Grand Prix,1994,1:16.707,\N,\N,0.42499999999999716,0.4377499999999941,0.4465049999999877
\N,French Grand Prix,1994,1:16.954,\N,\N,0.6720000000000113,0.6921600000000154,0.706003200000012
\N,French Grand Prix,1994,1:16.959,\N,\N,0.6770000000000067,0.6973100000000017,0.711256199999994
\N,French Grand Prix,1994,1:17.441,\N,\N,1.159000000000006,1.1937700000000007,1.217645399999995
BAR,French Grand Prix,1994,1:17.482,\N,\N,1.2000000000000028,1.2360000000000042,1.2607200000000063
\N,French Grand Prix,1994,1:17.645,\N,\N,1.3629999999999995,1.403890000000004,1.4319677999999953
\N,French Grand Prix,1994,1:17.768,\N,\N,1.4860000000000042,1.5305800000000005,1.5611916000000008
\N,French Grand Prix,1994,1:17.830,\N,\N,1.5480000000000018,1.5944400000000059,1.626328799999996
\N,French Grand Prix,1994,1:17.866,\N,\N,1.5840000000000032,1.631520000000009,1.6641504000000111
\N,French Grand Prix,1994,1:18.031,\N,\N,1.7490000000000094,1.801470000000009,1.8374993999999987
\N,French Grand Prix,1994,1:18.044,\N,\N,1.7620000000000005,1.814859999999996,1.8511571999999887
\N,French Grand Prix,1994,1:18.192,\N,\N,1.9100000000000108,1.9673000000000087,2.0066460000000035
\N,French Grand Prix,1994,1:18.236,\N,\N,1.9540000000000077,2.0126200000000125,2.0528724000000125
\N,French Grand Prix,1994,1:18.248,\N,\N,1.9660000000000082,2.0249800000000135,2.0654796000000033
\N,French Grand Prix,1994,1:18.381,\N,\N,2.0990000000000038,2.161970000000011,2.205209400000001
\N,French Grand Prix,1994,1:18.568,\N,\N,2.2860000000000014,2.3545799999999986,2.4016716000000002
\N,French Grand Prix,1994,1:18.715,\N,\N,2.433000000000007,2.5059900000000113,2.5561098000000015
\N,French Grand Prix,1994,1:18.811,\N,\N,2.5290000000000106,2.6048700000000053,2.656967399999999
\N,French Grand Prix,1994,1:18.890,\N,\N,2.608000000000004,2.686240000000012,2.73996480000001
\N,French Grand Prix,1994,1:18.936,\N,\N,2.6540000000000106,2.733620000000016,2.7882924000000173
\N,French Grand Prix,1994,1:19.066,\N,\N,2.784000000000006,2.867520000000013,2.924870400000003
\N,French Grand Prix,1994,1:19.771,\N,\N,3.4890000000000043,3.593670000000003,3.6655434000000042
\N,French Grand Prix,1994,1:19.863,\N,\N,3.581000000000003,3.688430000000011,3.762198600000005
\N,French Grand Prix,1994,1:21.829,\N,\N,5.547000000000011,5.71341000000001,5.827678200000008
\N,British Grand Prix,1994,1:24.960,\N,\N,0.0,0.0,0.0
MSC,British Grand Prix,1994,1:24.963,\N,\N,0.002999999999985903,0.0030899999999860484,0.0031517999999977064
\N,British Grand Prix,1994,1:24.980,\N,\N,0.01999999999999602,0.020600000000001728,0.02101200000001313
\N,British Grand Prix,1994,1:25.541,\N,\N,0.5809999999999889,0.5984299999999934,0.6103985999999963
\N,British Grand Prix,1994,1:26.268,\N,\N,1.3079999999999927,1.3472399999999993,1.374184800000009
BAR,British Grand Prix,1994,1:26.271,\N,\N,1.3109999999999928,1.3503299999999996,1.3773366000000067
COU,British Grand Prix,1994,1:26.337,\N,\N,1.3769999999999953,1.418309999999991,1.4466761999999989
\N,British Grand Prix,1994,1:26.414,\N,\N,1.4539999999999935,1.4976199999999977,1.5275723999999968
\N,British Grand Prix,1994,1:26.768,\N,\N,1.8079999999999927,1.86224,1.8994848000000104
\N,British Grand Prix,1994,1:26.841,\N,\N,1.8810000000000002,1.9374300000000062,1.9761786000000114
\N,British Grand Prix,1994,1:26.920,\N,\N,1.9599999999999937,2.018799999999999,2.059176000000008
\N,British Grand Prix,1994,1:27.065,\N,\N,2.1049999999999898,2.168149999999997,2.2115129999999965
\N,British Grand Prix,1994,1:27.284,\N,\N,2.323999999999984,2.3937199999999876,2.4415943999999996
\N,British Grand Prix,1994,1:27.522,\N,\N,2.5619999999999834,2.6388599999999798,2.691637199999988
\N,British Grand Prix,1994,1:27.785,\N,\N,2.8249999999999886,2.9097499999999883,2.9679450000000003
\N,British Grand Prix,1994,1:27.886,\N,\N,2.9259999999999877,3.013779999999997,3.0740556000000083
\N,British Grand Prix,1994,1:28.100,\N,\N,3.1399999999999864,3.234199999999987,3.298883999999987
\N,British Grand Prix,1994,1:28.212,\N,\N,3.2519999999999953,3.3495599999999968,3.4165512000000007
\N,British Grand Prix,1994,1:28.225,\N,\N,3.2649999999999864,3.3629499999999837,3.4302089999999907
\N,British Grand Prix,1994,1:28.231,\N,\N,3.2709999999999866,3.369129999999984,3.436512599999986
\N,British Grand Prix,1994,1:28.340,\N,\N,3.3799999999999955,3.4813999999999936,3.5510280000000023
\N,British Grand Prix,1994,1:28.519,\N,\N,3.5589999999999975,3.665769999999995,3.7390853999999933
\N,British Grand Prix,1994,1:28.955,\N,\N,3.9949999999999903,4.11484999999999,4.197147000000001
\N,British Grand Prix,1994,1:29.299,\N,\N,4.338999999999999,4.469170000000005,4.558553400000008
\N,British Grand Prix,1994,1:30.690,\N,\N,5.72999999999999,5.901899999999998,6.019937999999996
\N,British Grand Prix,1994,1:30.722,\N,\N,5.7620000000000005,5.9348600000000005,6.0535572
\N,German Grand Prix,1994,1:43.582,\N,\N,0.0,0.0,0.0
\N,German Grand Prix,1994,1:44.012,\N,\N,0.4300000000000068,0.44290000000000873,0.4517580000000123
\N,German Grand Prix,1994,1:44.026,\N,\N,0.4440000000000168,0.45732000000000994,0.4664664000000158
MSC,German Grand Prix,1994,1:44.268,\N,\N,0.686000000000007,0.7065800000000024,0.7207116000000156
\N,German Grand Prix,1994,1:44.718,\N,\N,1.13600000000001,1.1700800000000129,1.1934816000000126
COU,German Grand Prix,1994,1:45.146,\N,\N,1.5640000000000072,1.6109200000000072,1.6431384000000122
\N,German Grand Prix,1994,1:45.474,\N,\N,1.891999999999996,1.948759999999993,1.987735200000003
\N,German Grand Prix,1994,1:45.487,\N,\N,1.9050000000000011,1.962149999999994,2.0013930000000073
\N,German Grand Prix,1994,1:45.893,\N,\N,2.311000000000007,2.3803300000000007,2.4279366000000095
\N,German Grand Prix,1994,1:45.911,\N,\N,2.3290000000000077,2.3988700000000023,2.44684740000001
BAR,German Grand Prix,1994,1:45.939,\N,\N,2.3569999999999993,2.4277100000000047,2.476264200000017
\N,German Grand Prix,1994,1:46.185,\N,\N,2.6030000000000086,2.6810900000000117,2.7347118000000137
\N,German Grand Prix,1994,1:46.218,\N,\N,2.63600000000001,2.7150800000000146,2.769381600000017
\N,German Grand Prix,1994,1:46.290,\N,\N,2.7079999999999984,2.7892399999999924,2.8450248000000045
\N,German Grand Prix,1994,1:46.630,\N,\N,3.048000000000002,3.1394400000000076,3.2022288000000145
\N,German Grand Prix,1994,1:46.817,\N,\N,3.2350000000000136,3.3320500000000095,3.3986910000000137
\N,German Grand Prix,1994,1:47.102,\N,\N,3.5200000000000102,3.6256000000000057,3.698112000000009
\N,German Grand Prix,1994,1:47.235,\N,\N,3.653000000000006,3.762590000000003,3.8378418000000067
\N,German Grand Prix,1994,1:47.316,\N,\N,3.734000000000009,3.84602000000001,3.922940400000016
\N,German Grand Prix,1994,1:47.402,\N,\N,3.8200000000000074,3.934600000000003,4.013292000000007
\N,German Grand Prix,1994,1:47.425,\N,\N,3.8430000000000035,3.958290000000005,4.037455800000018
\N,German Grand Prix,1994,1:48.229,\N,\N,4.647000000000006,4.786410000000004,4.882138200000014
\N,German Grand Prix,1994,1:48.295,\N,\N,4.713000000000008,4.854390000000009,4.951477800000021
\N,German Grand Prix,1994,1:48.681,\N,\N,5.099000000000004,5.25197,5.35700940000001
\N,German Grand Prix,1994,1:48.870,\N,\N,5.288000000000011,5.446640000000016,5.5555728000000215
\N,German Grand Prix,1994,1:49.204,\N,\N,5.622000000000014,5.790660000000017,5.906473200000022
MSC,Hungarian Grand Prix,1994,1:18.258,\N,\N,0.0,0.0,0.0
\N,Hungarian Grand Prix,1994,1:18.824,\N,\N,0.5660000000000025,0.5829800000000063,0.5946396000000078
COU,Hungarian Grand Prix,1994,1:20.205,\N,\N,1.9470000000000027,2.0054099999999977,2.0455182000000036
\N,Hungarian Grand Prix,1994,1:20.219,\N,\N,1.9609999999999985,2.019829999999999,2.060226599999993
\N,Hungarian Grand Prix,1994,1:20.232,\N,\N,1.9740000000000038,2.03322,2.073884399999997
\N,Hungarian Grand Prix,1994,1:20.629,\N,\N,2.3710000000000093,2.442130000000006,2.4909726000000063
\N,Hungarian Grand Prix,1994,1:20.698,\N,\N,2.440000000000012,2.513200000000012,2.5634640000000104
\N,Hungarian Grand Prix,1994,1:20.858,\N,\N,2.6000000000000085,2.6780000000000115,2.731560000000016
\N,Hungarian Grand Prix,1994,1:20.929,\N,\N,2.6710000000000065,2.7511300000000034,2.8061526000000043
BAR,Hungarian Grand Prix,1994,1:20.952,\N,\N,2.6940000000000026,2.7748200000000054,2.830316400000001
\N,Hungarian Grand Prix,1994,1:20.984,\N,\N,2.7260000000000133,2.807780000000008,2.863935600000005
\N,Hungarian Grand Prix,1994,1:21.141,\N,\N,2.8829999999999956,2.9694899999999933,3.0288797999999986
\N,Hungarian Grand Prix,1994,1:21.206,\N,\N,2.9480000000000075,3.036440000000013,3.09716880000002
\N,Hungarian Grand Prix,1994,1:21.498,\N,\N,3.240000000000009,3.33720000000001,3.40394400000001
\N,Hungarian Grand Prix,1994,1:21.837,\N,\N,3.5790000000000077,3.686370000000011,3.7600974000000065
\N,Hungarian Grand Prix,1994,1:21.873,\N,\N,3.615000000000009,3.723450000000014,3.7979190000000216
\N,Hungarian Grand Prix,1994,1:21.946,\N,\N,3.6880000000000024,3.798640000000006,3.8746128000000084
\N,Hungarian Grand Prix,1994,1:22.038,\N,\N,3.780000000000001,3.8933999999999997,3.971267999999995
\N,Hungarian Grand Prix,1994,1:22.311,\N,\N,4.0530000000000115,4.174590000000009,4.258081800000014
\N,Hungarian Grand Prix,1994,1:22.379,\N,\N,4.121000000000009,4.244630000000015,4.329522600000018
\N,Hungarian Grand Prix,1994,1:22.487,\N,\N,4.228999999999999,4.355869999999996,4.442987399999993
\N,Hungarian Grand Prix,1994,1:22.513,\N,\N,4.25500000000001,4.382650000000012,4.4703030000000155
\N,Hungarian Grand Prix,1994,1:22.614,\N,\N,4.356000000000009,4.486680000000007,4.576413600000009
\N,Hungarian Grand Prix,1994,1:22.705,\N,\N,4.447000000000003,4.5804100000000005,4.672018199999997
\N,Hungarian Grand Prix,1994,1:22.899,\N,\N,4.641000000000005,4.780230000000003,4.875834600000005
\N,Hungarian Grand Prix,1994,1:24.191,\N,\N,5.933000000000007,6.110990000000001,6.233209799999997
BAR,Belgian Grand Prix,1994,2:21.163,\N,\N,0.0,0.0,0.0
MSC,Belgian Grand Prix,1994,2:21.494,\N,\N,0.33099999999998886,0.34092999999998597,0.34774859999998853
\N,Belgian Grand Prix,1994,2:21.681,\N,\N,0.5180000000000007,0.5335399999999879,0.5442108000000019
\N,Belgian Grand Prix,1994,2:22.074,\N,\N,0.9110000000000014,0.9383300000000077,0.9570966000000283
\N,Belgian Grand Prix,1994,2:22.202,\N,\N,1.0389999999999873,1.0701699999999903,1.0915734000000157
\N,Belgian Grand Prix,1994,2:22.218,\N,\N,1.0549999999999784,1.0866499999999633,1.108382999999975
COU,Belgian Grand Prix,1994,2:22.359,\N,\N,1.195999999999998,1.2318799999999896,1.2565175999999951
\N,Belgian Grand Prix,1994,2:22.441,\N,\N,1.2779999999999916,1.3163399999999967,1.3426668000000177
\N,Belgian Grand Prix,1994,2:22.634,\N,\N,1.4710000000000036,1.5151299999999992,1.545432599999998
\N,Belgian Grand Prix,1994,2:23.326,\N,\N,2.1629999999999825,2.2278899999999737,2.2724477999999806
\N,Belgian Grand Prix,1994,2:23.895,\N,\N,2.7319999999999993,2.8139600000000087,2.8702392000000145
\N,Belgian Grand Prix,1994,2:24.048,\N,\N,2.884999999999991,2.9715499999999793,3.030980999999997
\N,Belgian Grand Prix,1994,2:24.117,\N,\N,2.9539999999999793,3.042619999999971,3.103472399999987
\N,Belgian Grand Prix,1994,2:25.114,\N,\N,3.9509999999999934,4.069529999999986,4.150920600000006
\N,Belgian Grand Prix,1994,2:25.695,\N,\N,4.531999999999982,4.667959999999965,4.761319199999974
\N,Belgian Grand Prix,1994,2:26.044,\N,\N,4.881,5.02743000000001,5.127978600000034
\N,Belgian Grand Prix,1994,2:26.079,\N,\N,4.915999999999997,5.063479999999998,5.164749600000022
\N,Belgian Grand Prix,1994,2:26.738,\N,\N,5.574999999999989,5.742249999999984,5.857094999999987
\N,Belgian Grand Prix,1994,2:26.901,\N,\N,5.7379999999999995,5.910139999999984,6.02834279999999
\N,Belgian Grand Prix,1994,2:27.155,\N,\N,5.99199999999999,6.171759999999978,6.295195199999995
\N,Belgian Grand Prix,1994,2:27.212,\N,\N,6.048999999999978,6.230469999999968,6.3550793999999655
\N,Belgian Grand Prix,1994,2:28.156,\N,\N,6.992999999999995,7.202789999999993,7.346845800000011
\N,Belgian Grand Prix,1994,2:28.979,\N,\N,7.815999999999974,8.050479999999965,8.211489599999965
\N,Belgian Grand Prix,1994,2:30.931,\N,\N,9.768,10.061039999999991,10.262260800000007
\N,Belgian Grand Prix,1994,2:31.755,\N,\N,10.591999999999985,10.909759999999977,11.127955200000002
\N,Belgian Grand Prix,1994,2:33.885,\N,\N,12.72199999999998,13.10365999999999,13.365733199999994
\N,Italian Grand Prix,1994,1:23.844,\N,\N,0.0,0.0,0.0
\N,Italian Grand Prix,1994,1:23.978,\N,\N,0.13400000000001455,0.13802000000001158,0.14078040000001124
\N,Italian Grand Prix,1994,1:24.158,\N,\N,0.31400000000000716,0.3234200000000129,0.3298884000000015
\N,Italian Grand Prix,1994,1:24.374,\N,\N,0.5300000000000011,0.5459000000000032,0.5568179999999927
COU,Italian Grand Prix,1994,1:24.502,\N,\N,0.6580000000000013,0.67774,0.6912947999999943
\N,Italian Grand Prix,1994,1:25.455,\N,\N,1.6110000000000042,1.659329999999997,1.6925165999999905
\N,Italian Grand Prix,1994,1:25.528,\N,\N,1.6839999999999975,1.7345200000000034,1.7692103999999915
\N,Italian Grand Prix,1994,1:25.540,\N,\N,1.695999999999998,1.7468800000000044,1.7818175999999966
\N,Italian Grand Prix,1994,1:25.568,\N,\N,1.7240000000000038,1.7757200000000068,1.8112344000000036
\N,Italian Grand Prix,1994,1:25.618,\N,\N,1.774000000000001,1.827219999999997,1.8637643999999938
